Unnamed: 0;DraftId;formula_id;flagFC;flagEF;flagCKB;Amount;ActivityType;Education;Gender;LoanPurpose;MaritalStatus;MonthlyIncome;Post
4146;38ee8aed-4995-4713-aa9e-0fc0e7c81998;54;1;1;0;6000.0;охранная деятельность;высшее;1;другое;4.0;52000.0;служащий / специалист
4151;d7141cd7-faf2-4acb-9afc-26ee44fbb002;55;1;1;0;4000.0;наука и образование;среднее;2;ежедневные расходы;1.0;24000.0;рабочий
4152;a62697d0-cccb-4f5e-8f18-fd1a24605830;55;1;1;0;5000.0;торговля;среднее;2;другое;0.0;30000.0;рабочий
4158;0ee8a9c6-f18c-4ff9-a7cb-6d3f764d6986;55;1;1;0;6000.0;строительство и недвижимость;высшее;1;медицинские услуги;0.0;70000.0;служащий / специалист
4159;29dc4072-d3d3-495c-a449-25c86145e579;55;1;1;0;5000.0;строительство и недвижимость;среднее специальное;1;другое;4.0;40000.0;служащий / специалист
4171;d5b5ca89-4121-46bf-aca8-c17d9e2ee2ae;55;1;1;0;6000.0;сервис и услуги;высшее;1;покупка бытовой техники и электроники;0.0;40000.0;служащий / специалист
4174;5c8f39f3-6af7-47f4-b3bf-1d7dc48e3383;55;1;1;0;6000.0;охранная деятельность;среднее;1;ремонт дома или автомобиля;0.0;60000.0;водитель
4175;b573a9c4-0773-4a5f-a5a1-92bce42f4d9b;55;1;1;0;6800.0;охранная деятельность;среднее;1;ремонт дома или автомобиля;0.0;60000.0;водитель
4181;00231223-463b-427c-b8ea-9f31b3e8f4f7;55;1;1;0;5000.0;строительство и недвижимость;среднее специальное;1;непредвиденные расходы;0.0;80000.0;служащий / специалист
4182;cceca2a8-9577-4954-900c-077c6d1b1752;55;1;1;0;6600.0;ТЭК;среднее специальное;2;ремонт дома или автомобиля;1.0;68000.0;служащий / специалист
4183;cd799f51-94a8-4eec-9747-a5aef589fe41;54;1;1;0;6000.0;;среднее специальное;2;непредвиденные расходы;0.0;20000.0;
4185;9b78fe27-e2be-46e5-8208-bdcf0a1028c2;54;1;1;0;4000.0;сервис и услуги;среднее специальное;1;непредвиденные расходы;0.0;47000.0;служащий / специалист
4188;c5d7b496-9094-4cd9-8977-281bf15d9e71;54;1;1;0;4000.0;промышленность;неполное высшее;1;другое;0.0;43000.0;служащий / специалист
4190;a6aa209e-c978-4180-8574-aa36360acb67;54;1;1;0;6600.0;торговля;среднее специальное;2;непредвиденные расходы;3.0;25000.0;рабочий
4192;0518cdfe-0d77-4234-b621-cf329f129fff;55;1;1;0;6000.0;сервис и услуги;неполное высшее;2;непредвиденные расходы;3.0;35000.0;начальник / руководитель
4193;49769be9-95ce-42a5-9db9-a0a1f6d996d6;55;1;1;0;3000.0;торговля;высшее;1;непредвиденные расходы;0.0;70000.0;служащий / специалист
4194;7e37a791-dca5-4169-8041-0a8a4a0e1d97;55;1;1;0;5000.0;государственная служба;среднее специальное;1;образование;1.0;30000.0;служащий / специалист
4198;a5380ad2-9012-4387-88b4-b58f3584243b;54;1;1;0;4000.0;сервис и услуги;среднее специальное;1;подарки;1.0;50000.0;служащий / специалист
4200;d3f9fc8b-59ed-4507-b927-1a6ac145c15b;55;1;1;0;6600.0;сервис и услуги;высшее;1;образование;1.0;95000.0;служащий / специалист
4202;1f4cd043-72e0-4eda-8293-6583bf1569d3;55;1;1;0;6600.0;другое;среднее специальное;2;покупка бытовой техники и электроники;4.0;32000.0;рабочий
4203;3e0fe3ba-a09d-47a4-9152-619804a30fd0;54;1;1;0;6000.0;другое;среднее специальное;2;покупка бытовой техники и электроники;4.0;32000.0;рабочий
4205;61dc2b9d-275e-4ebf-b330-a1eea530690c;55;1;1;0;6000.0;торговля;среднее;1;подарки;0.0;30000.0;начальник / руководитель
4206;603122af-7e71-48d8-bdfd-21ddec9936ae;55;1;1;0;6000.0;;неполное высшее;2;подарки;1.0;40000.0;
4209;dfe4595a-30b6-468a-b4d0-71fb7d645572;55;1;1;0;5000.0;;неполное высшее;2;подарки;1.0;40000.0;
4210;551c8e99-1c04-4f75-9824-cf671c2845ee;55;1;1;0;3000.0;;неполное высшее;2;подарки;1.0;40000.0;
4211;aaa71776-2930-4dd9-9911-c67749d92b37;54;1;1;0;6000.0;;неполное высшее;2;подарки;1.0;40000.0;
4212;214fbbe1-df8d-4643-9304-cc9a7de907d5;55;1;1;0;5000.0;;неполное высшее;2;подарки;1.0;40000.0;
4213;3b38136f-4832-4060-8678-dd218283294d;54;1;1;0;6000.0;другое;неполное среднее;2;непредвиденные расходы;1.0;50000.0;рабочий
4214;73d9e86e-d6ac-4ed5-86a9-4a5c5b818478;55;1;1;0;6000.0;транспорт;высшее;1;покупка бытовой техники и электроники;1.0;100000.0;руководитель компании
4215;7bf00f8d-5f83-4c9c-ac51-0439b9c3ff83;55;1;1;0;6000.0;транспорт;высшее;1;покупка бытовой техники и электроники;1.0;100000.0;руководитель компании
4219;87aca7b5-1c6e-4f70-8c5c-05d0e9430305;55;1;1;0;6000.0;промышленность;среднее специальное;1;непредвиденные расходы;0.0;27000.0;служащий / специалист
4220;cc5bffe6-46f1-4c5f-b262-171b6b42351b;55;1;1;0;3000.0;сервис и услуги;среднее специальное;1;непредвиденные расходы;0.0;30000.0;служащий / специалист
4225;b1b1c35a-474b-4e11-bb90-ae0edbf1d190;55;1;1;0;3600.0;торговля;среднее специальное;2;медицинские услуги;1.0;40000.0;рабочий
4228;a8b54280-adb2-4e65-9bd2-37bf14a0f630;55;1;1;0;4600.0;сервис и услуги;среднее специальное;1;непредвиденные расходы;0.0;35000.0;рабочий
4230;ec74ad8f-4d1a-4626-b55a-e805ebc4b946;55;1;1;0;6000.0;промышленность;среднее;2;ремонт дома или автомобиля;3.0;65000.0;рабочий
4231;12af0a82-34e4-4047-8739-e3fd3446db66;55;1;1;0;6000.0;промышленность;среднее;2;ремонт дома или автомобиля;3.0;65000.0;рабочий
4241;a4a39669-4337-4afd-9ee6-c003eefa14a7;55;1;1;0;6000.0;информационные технологии/телекоммуникации;высшее;2;путешествия, отдых;0.0;90000.0;служащий / специалист
4247;b428b948-35a6-43f5-b519-93fce6f7eda1;53;1;1;0;6000.0;медицина;среднее специальное;2;непредвиденные расходы;2.0;38000.0;медсестра/медбрат
4248;b14ec917-4106-4423-9751-74ded7ad90fd;55;1;1;0;6000.0;сервис и услуги;высшее;1;другое;1.0;40000.0;служащий / специалист
4249;a72dccd6-f759-4408-8856-ae7f734c77fb;54;1;1;0;3000.0;;среднее;1;ежедневные расходы;0.0;18000.0;
4252;c29527cd-8311-48ee-84b5-53afa7dd1656;55;1;1;0;3000.0;промышленность;среднее;1;непредвиденные расходы;0.0;65000.0;служащий / специалист
4253;e38b07a7-7bb9-472e-ba6a-5fe881992f45;55;1;1;0;3000.0;информационные технологии/телекоммуникации;высшее;1;непредвиденные расходы;0.0;30000.0;руководитель компании
4257;10987dd1-e91d-4f60-add2-cf6bb2e522fd;55;1;1;0;5000.0;наука и образование;высшее;2;непредвиденные расходы;3.0;60000.0;служащий / специалист
4261;3c67f456-363b-4123-9ffd-28356895eaac;55;1;1;0;5000.0;информационные технологии/телекоммуникации;среднее специальное;1;непредвиденные расходы;1.0;100000.0;служащий / специалист
4262;96f76408-6067-4716-ac6c-7c748a00000a;54;1;1;0;5000.0;строительство и недвижимость;среднее специальное;1;другое;0.0;53000.0;рабочий
4263;7fd0c33a-2d0b-4f54-ad38-b33298ecaa8a;54;1;1;0;6000.0;торговля;высшее;2;непредвиденные расходы;0.0;70000.0;рабочий
4268;4f3bd10f-e2ea-4035-9eb2-a9fdc147fe23;55;1;1;0;6000.0;охранная деятельность;неполное высшее;1;ремонт дома или автомобиля;4.0;45000.0;водитель
4269;67ca64cb-30b6-49b3-bedc-5e88b1309aed;55;1;1;0;6000.0;охранная деятельность;неполное высшее;1;ремонт дома или автомобиля;4.0;45000.0;водитель
4275;a2d43e9c-64e2-46c0-ad29-a0674f257093;55;1;1;0;6000.0;торговля;среднее специальное;2;ремонт дома или автомобиля;0.0;38000.0;служащий / специалист
4278;1ccd79a7-985f-4915-a765-32e057981dbc;54;1;1;0;5000.0;строительство и недвижимость;среднее специальное;2;образование;1.0;15000.0;рабочий
4284;361ebbc1-7526-4d84-be8c-ea9df757cbe1;55;1;1;0;6000.0;охранная деятельность;высшее;1;непредвиденные расходы;3.0;50000.0;служащий / специалист
4285;59e0c848-59cf-42ed-bf9c-64483d4393a9;55;1;1;0;5000.0;промышленность;высшее;2;непредвиденные расходы;1.0;45000.0;служащий / специалист
4286;e890f59e-0371-4c17-881d-8ed5e3c9907a;54;1;1;0;3000.0;торговля;среднее специальное;2;ежедневные расходы;0.0;25000.0;служащий / специалист
4288;79bc9118-0fb9-410f-b968-764a5fe65cbe;53;1;0;0;6600.0;государственная служба;среднее;2;непредвиденные расходы;3.0;27900.0;рабочий
4296;5290d596-7ce1-4b92-afe5-926b8d2c4f13;48;0;1;0;3000.0;торговля;среднее;2;непредвиденные расходы;1.0;35000.0;служащий / специалист
4301;d20a2ce7-b500-41d0-bc7f-b39f0a9bd264;55;1;1;0;3000.0;строительство и недвижимость;неполное высшее;1;другое;0.0;55000.0;служащий / специалист
4302;bb1d9517-0b7d-43e9-9ba7-0f02f65d918c;55;1;1;0;3000.0;строительство и недвижимость;неполное высшее;1;другое;0.0;55000.0;служащий / специалист
4305;2fd1eb9b-f79e-44e3-a8cb-7ae3be7a514f;55;1;1;0;3000.0;торговля;среднее;2;непредвиденные расходы;0.0;30000.0;рабочий
4307;214b7a4d-f691-48f0-86e9-c52cc329072d;55;1;1;0;4000.0;торговля;среднее;2;непредвиденные расходы;0.0;30000.0;рабочий
4308;98544edc-375c-4f83-a5b4-85ce9d8c4223;55;1;1;0;6000.0;торговля;среднее;2;непредвиденные расходы;0.0;30000.0;рабочий
4309;1691c387-52b0-4676-876e-253bbdf6b925;55;1;1;0;4000.0;торговля;среднее;2;непредвиденные расходы;0.0;30000.0;рабочий
4320;a912f549-7e70-48cc-9400-812c0d4e98e9;55;1;1;0;6000.0;наука и образование;высшее;2;непредвиденные расходы;3.0;35000.0;служащий / специалист
4322;4abbbc14-dbd4-423d-b0b7-74ce3cdec82f;54;1;1;0;3000.0;торговля;среднее специальное;2;образование;1.0;25000.0;рабочий
4324;618693fe-24a9-41e1-a16b-616e69f1eec5;55;1;1;0;5000.0;торговля;среднее специальное;2;образование;1.0;25000.0;рабочий
4330;d05d34cf-3bf1-4992-a85f-d7a5e729d070;54;1;1;0;6000.0;финансы, банки, страхование, консалтинг;среднее специальное;1;непредвиденные расходы;0.0;60.0;служащий / специалист
4334;9c230116-eec9-4855-95af-ae54cbba7390;55;1;1;0;6000.0;торговля;высшее;2;медицинские услуги;1.0;35000.0;служащий / специалист
4340;00414447-e22a-4d96-9f65-6ccbfbf189cd;55;1;1;0;3000.0;;среднее специальное;2;непредвиденные расходы;0.0;10000.0;
